id,timestamp,date,co2,humidity,light,temperature,pir,Serial number,Locations,Latitude,Longitude
a81758fffe030f71,1 days 01:44:54.023000000,2017-09-08 04:15:30.907,518.53,38.14,50.84,22.128,34,65,TY-2801,65.05886332,25.46495207
a81758fffe030f71,1 days 01:44:54.494000000,2017-09-09 06:15:25.563,461.28,40.99,47.31,21.843000000000004,36,65,TY-2801,65.05886332,25.46495207
a81758fffe030f71,1 days 04:29:54.046000000,2017-09-10 11:00:19.624,513.68,41.7,28.37,21.883,6,65,TY-2801,65.05886332,25.46495207
a81758fffe030f71,1 days 09:29:52.995000000,2017-09-11 20:45:12.556,508.43,47.32,64.78,21.788,86,65,TY-2801,65.05886332,25.46495207
a81758fffe030f71,1 days 00:44:54.779000000,2017-09-12 21:45:07.566,573.56,49.71,64.89,21.943000000000005,41,65,TY-2801,65.05886332,25.46495207
a81758fffe030f71,1 days 03:14:54.304000000,2017-09-14 01:15:01.598,560.71,50.0,43.37,21.978,44,65,TY-2801,65.05886332,25.46495207
a81758fffe030f71,1 days 01:14:54.755000000,2017-09-15 02:44:56.300,884.46,49.63,41.32,22.336,332,65,TY-2801,65.05886332,25.46495207
a81758fffe030f71,1 days 04:29:54.041000000,2017-09-16 07:29:50.300,553.07,38.11,53.16,21.564,46,65,TY-2801,65.05886332,25.46495207
a81758fffe030f71,1 days 06:14:53.870000000,2017-09-17 13:59:44.127,594.61,40.06,34.88,21.213,5,65,TY-2801,65.05886332,25.46495207
a81758fffe030f71,1 days 02:59:54.751000000,2017-09-18 17:14:38.952,575.74,41.44,71.6,21.268,43,65,TY-2801,65.05886332,25.46495207
a81758fffe030f71,1 days 03:14:54.838000000,2017-09-19 20:44:32.982,676.23,38.11,75.29,21.393,138,65,TY-2801,65.05886332,25.46495207
a81758fffe030f71,1 days 03:14:54.169000000,2017-09-21 00:29:26.985,638.12,35.12,91.44,21.248,113,65,TY-2801,65.05886332,25.46495207
a81758fffe030f71,1 days 01:44:54.093000000,2017-09-22 02:29:21.380,790.42,37.53,85.59,21.496,143,65,TY-2801,65.05886332,25.46495207
a81758fffe030f71,1 days 05:14:53.606000000,2017-09-23 07:59:15.160,608.8,38.86,93.7,21.558000000000003,36,65,TY-2801,65.05886332,25.46495207
a81758fffe030f71,1 days 09:29:52.996000000,2017-09-24 17:44:08.066,607.94,40.27,116.26,21.65,1,65,TY-2801,65.05886332,25.46495207
a81758fffe030f71,1 days 05:29:53.831000000,2017-09-25 23:29:01.868,659.24,44.48,103.07,21.769000000000005,60,65,TY-2801,65.05886332,25.46495207
a81758fffe030f71,-26 days +03:06:23.520000000,2017-08-31 02:50:25.332,698.37,46.13,55.84,22.051,165,65,TY-2801,65.05886332,25.46495207
a81758fffe030f73,1 days 00:49:00.376000000,2017-09-01 03:54:25.704,518.11,48.99,113.3,21.512000000000004,348,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 00:44:54.014000000,2017-09-02 04:54:19.855,505.5,45.41,10.45,22.16500000000001,332,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 00:59:54.552000000,2017-09-03 06:09:14.352,454.5,45.62,0.15,21.605,251,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 00:44:54.287000000,2017-09-04 07:09:08.291,479.75,45.95,0.21,21.492,201,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 01:59:54.006000000,2017-09-05 09:24:02.267,666.4,42.08,0.25,22.217,274,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 07:06:48.858000000,2017-09-06 16:45:51.540,665.26,37.91,17.31,22.358999999999995,354,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 00:59:54.500000000,2017-09-07 18:00:45.431,484.87,37.53,102.1,21.910999999999994,45,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 01:14:54.066000000,2017-09-08 19:30:39.193,500.76,39.88,80.8,21.829,100,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 01:14:54.204000000,2017-09-09 21:00:33.352,490.88,41.45,29.56,21.64,6,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 01:14:54.466000000,2017-09-10 22:45:27.710,420.52,42.48,4.8,21.355000000000008,0,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 02:14:53.670000000,2017-09-12 01:15:21.329,518.09,48.57,96.46,21.64,112,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 01:14:54.833000000,2017-09-13 02:45:16.126,570.61,49.85,88.4,21.748999999999995,74,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 01:59:54.118000000,2017-09-14 05:00:09.699,584.46,49.68,77.76,21.962,176,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 03:59:53.505000000,2017-09-15 09:15:02.947,858.86,47.93,70.8,22.17499999999999,451,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 01:59:53.959000000,2017-09-16 11:29:56.984,529.97,36.78,95.99,21.445,81,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 00:59:54.288000000,2017-09-17 12:44:51.092,622.9,40.52,38.8,21.02,13,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 00:59:54.555000000,2017-09-18 13:59:45.586,532.33,41.43,93.67,20.955,53,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 00:44:53.500000000,2017-09-19 14:59:39.600,667.11,38.18,134.77,21.277999999999988,194,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 16:29:50.882000000,2017-09-21 07:44:30.379,646.54,35.93,95.07,21.164,158,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 06:59:52.528000000,2017-09-22 15:14:22.927,819.53,38.29,144.32,21.58400000000001,228,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 08:14:53.005000000,2017-09-23 23:44:15.868,613.76,39.41,212.26,21.506999999999998,18,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 11:29:51.750000000,2017-09-25 11:44:07.193,533.55,41.46,205.4,21.294000000000004,22,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,1 days 06:14:52.906000000,2017-09-26 18:14:00.251,791.1,46.23,226.46,22.039000000000005,379,63,TY-2803,65.05882656,25.46495341
a81758fffe030f73,-27 days +20:50:05.605000000,2017-08-31 16:04:05.938,656.32,46.76,69.02,22.195,184,63,TY-2803,65.05882656,25.46495341
a81758fffe030f74,1 days 01:20:25.633000000,2017-09-01 17:39:31.291,539.27,48.18,130.57,21.729,305,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 01:29:54.175000000,2017-09-02 19:24:25.256,503.88,45.59,1.0,21.934999999999995,163,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 00:59:54.068000000,2017-09-03 20:39:19.540,489.15,46.0,1.0,21.58299999999999,162,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 02:14:53.980000000,2017-09-04 23:09:13.596,541.35,44.12,1.0,21.886,184,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 00:44:54.375000000,2017-09-06 00:09:07.845,771.52,39.92,1.0,22.51499999999999,205,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 00:51:52.995000000,2017-09-07 01:16:00.745,558.31,37.8,30.94,22.303,138,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 01:44:54.564000000,2017-09-08 03:15:55.205,536.06,38.56,77.92,21.956,20,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 01:44:54.151000000,2017-09-09 05:15:48.862,478.3,41.19,88.78,21.758000000000006,125,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 01:59:54.297000000,2017-09-10 07:30:43.105,518.52,41.75,39.76,21.63800000000001,5,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 01:44:54.354000000,2017-09-11 09:30:37.319,406.91,44.44,27.07,21.213,29,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 02:14:53.596000000,2017-09-12 12:00:30.907,600.38,49.7,136.08,21.957,138,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 01:59:53.896000000,2017-09-13 14:15:25.007,646.37,50.9,102.35,21.97000000000001,171,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 02:59:53.779000000,2017-09-14 17:30:18.986,726.92,49.43,95.9,22.373999999999995,438,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 13:14:51.051000000,2017-09-16 07:00:10.631,765.23,42.38,53.07,21.867000000000004,101,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 05:14:52.627000000,2017-09-17 12:45:03.412,627.92,40.32,51.81,21.062,3,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 05:59:53.251000000,2017-09-18 18:59:56.620,612.92,41.46,173.19,21.291999999999994,290,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 04:44:53.482000000,2017-09-19 23:59:49.930,655.71,38.31,111.32,21.345000000000006,243,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 01:44:54.131000000,2017-09-21 01:59:43.996,665.85,35.19,135.04,21.265000000000004,203,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 06:29:53.076000000,2017-09-22 08:44:37.011,777.15,37.93,121.25,21.419000000000004,175,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 06:29:53.044000000,2017-09-23 15:29:29.948,631.87,38.83,297.57,21.73,105,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 11:14:52.013000000,2017-09-25 02:59:21.890,595.71,41.35,266.65,21.393,3,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,1 days 12:29:52.259000000,2017-09-26 15:44:14.101,756.84,45.63,276.42,21.892000000000003,255,62,TY-2804,65.05880818,25.46495408
a81758fffe030f74,-27 days +21:49:50.582000000,2017-08-31 14:04:04.200,1370.61,46.42,87.33,22.22500000000001,13,62,TY-2804,65.05880818,25.46495408
a81758fffe030f75,1 days 01:20:37.276000000,2017-09-01 15:39:41.333,549.24,49.07,118.2,21.552,132,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 00:59:55.778000000,2017-09-02 16:54:37.026,498.97,45.56,2.0,21.98399999999999,119,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 00:44:55.581000000,2017-09-03 17:54:32.415,477.27,46.0,2.0,21.555,109,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 05:29:54.661000000,2017-09-04 23:39:26.914,539.88,44.06,2.0,21.854,130,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 01:59:55.246000000,2017-09-06 01:54:22.573,781.11,39.81,2.0,22.529,181,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 00:36:53.581000000,2017-09-07 02:46:15.973,527.75,37.5,31.42,22.255,124,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 00:59:55.399000000,2017-09-08 04:01:11.505,546.08,38.3,74.15,22.00399999999999,13,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 00:44:55.582000000,2017-09-09 05:01:07.220,474.52,40.89,85.56,21.763,106,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 02:44:55.691000000,2017-09-10 08:01:02.573,522.33,41.72,42.65,21.66800000000001,5,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 00:44:54.871000000,2017-09-11 09:00:57.550,405.62,44.53,22.27,21.187,7,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 01:59:55.116000000,2017-09-12 11:15:52.871,580.91,49.55,117.72,21.971,72,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 00:59:55.727000000,2017-09-13 12:30:48.504,604.5,50.56,63.59,21.928,84,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 00:44:55.277000000,2017-09-14 13:30:43.772,598.47,48.87,75.65,22.204999999999995,171,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 00:44:55.496000000,2017-09-15 14:30:39.274,925.19,44.32,66.06,22.501000000000005,213,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 00:44:55.501000000,2017-09-16 15:30:34.772,527.9,37.52,48.37,21.378000000000007,21,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 00:44:55.531000000,2017-09-17 16:30:30.270,617.08,40.97,39.7,21.011,0,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 00:44:55.934000000,2017-09-18 17:30:26.142,603.75,41.6,81.07,21.181,126,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 00:44:55.420000000,2017-09-19 18:30:21.261,682.34,38.18,98.5,21.397,236,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 02:59:56.542000000,2017-09-20 21:45:17.987,671.31,35.42,92.91,21.398000000000003,149,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 04:29:54.732000000,2017-09-22 02:30:11.179,753.28,37.13,81.1,21.340999999999994,77,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 03:44:54.936000000,2017-09-23 06:30:06.125,624.22,38.58,162.84,21.553,84,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 11:59:53.535000000,2017-09-24 18:44:59.594,598.68,40.63,187.97,21.408999999999995,0,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,1 days 14:14:52.515000000,2017-09-26 09:14:52.672,665.46,45.17,180.65,21.624,97,61,TY-2805,65.05878951,25.46495207
a81758fffe030f75,-27 days +23:33:55.604000000,2017-08-31 09:18:48.301,693.82,46.33,94.79,22.292,391,61,TY-2805,65.05878951,25.46495207
a81758fffe030f76,1 days 00:32:12.010000000,2017-09-01 10:06:00.336,535.2,48.12,125.66,21.649,324,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 03:14:53.382000000,2017-09-02 13:35:53.687,496.08,45.01,11.3,22.160999999999994,156,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 00:44:54.391000000,2017-09-03 14:35:47.995,459.9,45.59,1.0,21.62499999999999,155,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 02:29:53.602000000,2017-09-04 17:20:41.196,507.98,45.08,1.0,21.706000000000003,170,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 00:44:53.662000000,2017-09-05 18:20:35.275,671.4,40.46,1.0,22.489,184,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 02:13:42.812000000,2017-09-06 20:49:18.381,674.99,37.51,33.04,22.48200000000001,58,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 06:59:52.209000000,2017-09-08 04:04:10.400,491.78,38.16,110.92,21.845999999999997,12,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 03:29:53.152000000,2017-09-09 07:49:03.599,462.35,40.92,130.23,21.675000000000004,116,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 04:14:53.130000000,2017-09-10 12:18:56.725,499.12,41.76,70.71,21.63900000000001,8,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 01:29:53.847000000,2017-09-11 14:03:50.510,465.78,46.41,101.27,21.351,156,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 00:44:54.055000000,2017-09-12 15:03:44.521,578.41,49.21,105.47,21.955,112,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 00:44:54.047000000,2017-09-13 16:03:38.779,592.91,50.65,111.31,21.90100000000001,111,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 03:44:53.341000000,2017-09-14 20:03:31.904,778.77,48.93,88.05,22.542,428,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 02:59:52.883000000,2017-09-15 23:18:25.095,677.68,40.5,108.5,21.77900000000001,42,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 02:14:53.824000000,2017-09-17 01:48:18.928,594.15,39.09,49.66,21.123,1,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 01:44:54.036000000,2017-09-18 03:48:12.680,500.9,40.98,62.26,20.831,0,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 00:59:54.378000000,2017-09-19 05:03:06.755,619.19,40.32,137.76,21.329,430,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 02:14:53.670000000,2017-09-20 07:32:59.932,688.19,37.15,114.73,21.242000000000004,361,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 00:44:54.285000000,2017-09-21 08:32:54.125,648.71,34.41,137.67,21.237,199,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 04:59:52.673000000,2017-09-22 13:47:46.798,810.91,37.8,201.28,21.686,279,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 10:14:51.729000000,2017-09-24 00:17:38.453,625.5,39.3,245.01,21.62600000000001,7,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,1 days 10:14:52.104000000,2017-09-25 10:47:30.512,521.73,41.7,224.56,21.237,3,74,TY-2705,65.05879093,25.46500035
a81758fffe030f76,-26 days +07:46:10.093000000,2017-08-30 18:48:40.140,768.03,46.14,245.05,22.079,249,74,TY-2705,65.05879093,25.46500035
a81758fffe030f77,1 days 08:17:32.014000000,2017-09-01 03:21:12.086,578.34,48.64,99.21,21.849,313,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 00:59:54.432000000,2017-09-02 04:51:06.677,504.64,45.41,11.32,22.305000000000003,354,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 00:59:54.740000000,2017-09-03 06:06:01.364,449.77,45.91,1.0,21.732999999999997,346,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 00:59:54.725000000,2017-09-04 07:20:56.023,473.14,45.97,1.0,21.619,386,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 03:44:54.140000000,2017-09-05 11:20:50.211,653.1,42.49,1.0,22.341999999999995,311,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 00:44:54.428000000,2017-09-06 12:20:44.837,718.03,38.73,1.0,22.54200000000001,337,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 03:43:21.338000000,2017-09-07 16:19:06.392,492.57,37.58,249.36,22.094,120,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 01:14:54.678000000,2017-09-08 17:49:01.010,529.54,39.85,215.42,22.013,124,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 00:44:54.804000000,2017-09-09 18:48:55.719,492.93,41.58,111.28,21.817,11,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 03:29:54.745000000,2017-09-10 22:33:50.406,443.91,42.55,20.11,21.50300000000001,0,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 00:44:54.749000000,2017-09-11 23:33:44.540,534.96,48.75,253.09,21.808,309,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 00:59:54.819000000,2017-09-13 00:48:39.319,581.99,49.86,146.67,21.94199999999999,234,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 02:14:54.498000000,2017-09-14 03:18:33.639,580.8,49.9,191.66,22.05400000000001,255,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 02:14:54.256000000,2017-09-15 05:48:28.005,877.51,48.83,114.64,22.45,433,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 00:59:54.680000000,2017-09-16 07:03:22.660,546.79,37.17,165.33,21.626,84,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 03:29:54.610000000,2017-09-17 10:48:17.239,609.71,40.17,75.53,21.120000000000005,3,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 03:14:54.098000000,2017-09-18 14:18:11.008,531.17,41.48,221.21,21.078000000000007,296,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 00:59:54.925000000,2017-09-19 15:33:05.881,670.65,38.25,282.38,21.465000000000003,574,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 02:29:54.627000000,2017-09-20 18:18:00.268,703.4,35.71,300.28,21.583000000000002,523,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 03:14:54.211000000,2017-09-21 21:47:54.162,759.1,36.6,243.04,21.586,255,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 05:29:53.700000000,2017-09-23 03:32:47.852,691.33,38.85,332.99,21.683,190,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 07:59:53.371000000,2017-09-24 11:47:41.169,612.58,40.29,467.21,21.52500000000001,2,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 03:14:54.119000000,2017-09-25 15:17:35.351,609.8,42.76,465.82,21.597999999999992,293,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,1 days 05:29:53.970000000,2017-09-26 21:02:29.204,725.68,46.09,436.47,22.023,298,75,TY-2704,65.05880846,25.46500303
a81758fffe030f77,-26 days +00:33:52.966000000,2017-08-31 21:51:22.156,1251.21,47.91,108.92,21.869999999999994,384,75,TY-2704,65.05880846,25.46500303
a81758fffe030f78,1 days 02:14:55.195000000,2017-09-02 00:21:17.148,534.82,45.99,12.15,22.235,279,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 00:44:55.417000000,2017-09-03 01:21:12.083,472.95,45.95,2.0,21.694,193,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 00:44:55.080000000,2017-09-04 02:21:06.723,487.23,46.0,1.99,21.526,200,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 01:59:54.781000000,2017-09-05 04:36:01.460,635.16,43.57,1.97,22.097999999999992,170,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 01:14:55.014000000,2017-09-06 06:05:56.503,744.94,39.77,1.97,22.430000000000003,282,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 01:10:58.606000000,2017-09-07 07:31:55.259,469.08,37.68,67.36,22.067,152,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 04:29:54.725000000,2017-09-08 12:16:49.910,528.74,38.97,233.07,21.856999999999992,80,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 01:29:54.890000000,2017-09-09 14:01:44.325,472.21,41.93,153.57,21.669999999999995,33,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 02:29:54.738000000,2017-09-10 16:46:39.018,501.28,42.14,45.94,21.550000000000008,0,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 02:14:54.923000000,2017-09-11 19:16:33.932,507.06,47.85,234.19,21.531999999999996,169,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 00:59:55.158000000,2017-09-12 20:31:29.054,579.46,49.82,198.19,21.825000000000006,239,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 01:29:54.962000000,2017-09-13 22:16:23.993,588.06,50.38,179.73,21.891,313,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 04:29:54.101000000,2017-09-15 03:01:17.972,868.14,49.68,100.63,22.281,411,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 09:14:53.507000000,2017-09-16 12:46:11.160,521.25,38.12,116.14,21.333000000000002,55,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 02:44:54.820000000,2017-09-17 15:46:05.725,617.72,40.88,107.25,21.040000000000006,6,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 01:44:54.953000000,2017-09-18 17:46:00.461,593.14,41.45,245.83,21.131999999999998,292,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 03:14:54.568000000,2017-09-19 21:15:55.035,706.49,38.21,239.02,21.390000000000004,475,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 00:59:54.981000000,2017-09-20 22:30:49.679,647.94,35.21,239.69,21.178,232,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 07:44:52.870000000,2017-09-22 06:30:43.239,747.38,37.43,189.17,21.276000000000003,268,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 14:59:52.271000000,2017-09-23 22:00:35.393,654.68,39.41,426.38,21.602000000000004,242,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 07:14:53.722000000,2017-09-25 05:30:29.019,536.64,41.55,397.27,21.318,3,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,1 days 14:44:52.511000000,2017-09-26 20:30:21.455,749.12,45.88,400.71,21.85100000000001,421,76,TY-2703,65.05882797,25.46500236
a81758fffe030f78,-27 days +19:51:11.933000000,2017-08-31 16:51:33.034,58380.99,47.14,156.97,22.126,214,76,TY-2703,65.05882797,25.46500236
a81758fffe030f79,1 days 00:59:54.292000000,2017-09-01 18:06:27.216,0.0,48.5,34.01,21.817999999999994,282,326,TY-2102,65.05884748,25.46524644
a81758fffe030f79,1 days 01:44:54.526000000,2017-09-02 20:06:21.604,0.0,45.63,0.98,21.870999999999995,195,326,TY-2102,65.05884748,25.46524644
a81758fffe030f79,1 days 06:59:53.227000000,2017-09-04 03:21:14.768,0.0,46.0,0.98,21.543,187,326,TY-2102,65.05884748,25.46524644
a81758fffe030f79,1 days 02:44:54.274000000,2017-09-05 06:21:08.992,0.0,43.11,0.99,22.207000000000004,335,326,TY-2102,65.05884748,25.46524644
a81758fffe030f79,1 days 00:54:37.395000000,2017-09-06 07:30:46.258,550.11,37.76,333.5,22.706000000000003,342,326,TY-2102,65.05884748,25.46524644
a81758fffe030f79,1 days 01:44:54.046000000,2017-09-07 09:30:40.634,429.88,35.87,371.61,22.890999999999995,221,326,TY-2102,65.05884748,25.46524644
a81758fffe030f79,1 days 02:14:54.318000000,2017-09-08 12:00:34.916,434.41,36.58,1.0,22.533,153,326,TY-2102,65.05884748,25.46524644
a81758fffe030f79,1 days 00:59:54.842000000,2017-09-09 13:15:29.708,416.86,39.78,1.0,22.232,149,326,TY-2102,65.05884748,25.46524644
a81758fffe030f79,1 days 01:29:54.481000000,2017-09-10 15:00:23.851,418.83,40.9,0.98,21.797,151,326,TY-2102,65.05884748,25.46524644
a81758fffe030f79,1 days 02:59:54.134000000,2017-09-11 18:15:17.962,361.05,44.61,0.99,21.752,148,326,TY-2102,65.05884748,25.46524644
a81758fffe030f79,1 days 00:59:54.513000000,2017-09-12 19:30:12.473,556.82,47.76,1.0,22.271000000000004,148,326,TY-2102,65.05884748,25.46524644
a81758fffe030f79,1 days 01:59:54.210000000,2017-09-13 21:45:06.822,536.44,48.79,1.0,22.231999999999992,149,326,TY-2102,65.05884748,25.46524644
a81758fffe030f79,1 days 00:41:47.847000000,2017-09-14 22:41:54.826,434.62,45.89,1.37,22.70200000000001,225,326,TY-2102,65.05884748,25.46524644
a81758fffe030f79,1 days 00:59:54.539000000,2017-09-15 23:56:49.228,394.31,37.91,1.09,22.605,264,326,TY-2102,65.05884748,25.46524644
a81758fffe030f79,1 days 00:44:54.620000000,2017-09-17 00:56:43.496,335.15,37.45,1.0,21.735,164,326,TY-2102,65.05884748,25.46524644
a81758fffe030f79,1 days 00:44:54.775000000,2017-09-18 01:56:38.499,325.71,39.25,1.0,21.642,159,326,TY-2102,65.05884748,25.46524644
a81758fffe030f79,1 days 00:56:14.991000000,2017-09-19 03:07:53.026,460.38,38.91,58.31,21.80899999999999,298,326,TY-2102,65.05884748,25.46524644
